STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,FIRST_TERM,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,FATHER_HI_EDU_CD,MOTHER_HI_EDU_CD,DEGREE_GROUP_DESC,COST_OF_ATTEND,UNMET_NEED,1ST_YR_GPA,1ST_YR_EFFICIENCY
18,M,BGD 1,Y,N,Criminal Justice,N,17.0,,200608,Off Campus,1,69.0,2.8,3.0,3.0,Bachelors,1504980,-169620.0,0.9166666666666667,0.8461538461538461
18,F,BGD 1,Y,N,Undeclared,N,,,200608,Off Campus,1,69.0,3.71,,,Bachelors,0,0.0,1.8333333333333335,1.0
18,F,BGD 3,Y,N,Management,N,21.0,1110.0,200508,Off Campus,1,0.0,3.63,3.0,3.0,Bachelors,0,0.0,1.4166666666666667,0.819838056680162
18,F,BGD 1,Y,N,Communication,N,,1130.0,200508,Off Campus,1,69.0,3.66,3.0,2.0,Bachelors,1151640,-288180.0,1.6666666666666667,0.78125
17,F,BGD 2,Y,N,Chemistry,N,,1180.0,200508,Off Campus,1,0.0,3.9,2.0,3.0,Bachelors,0,0.0,1.5,1.0
18,F,BGD 1,Y,N,Spec Ed: Gen. Curr. - Reading,N,,,200508,On Campus,0,150.0,3.13,2.0,2.0,Bachelors,1146420,-288180.0,2.3333333333333335,1.0
18,F,BGD 1,Y,N,English Language/Literature,Art History,,1430.0,200608,On Campus,1,150.0,2.38,3.0,3.0,Bachelors,1176420,-299160.0,1.0833333333333335,0.875
18,F,BGD 1,Y,N,Theatre Education,N,,,200708,Off Campus,1,90.0,2.72,2.0,2.0,Bachelors,1245480,282720.0,1.3333333333333335,0.90625
18,F,BGD 1,Y,N,Art,N,,1030.0,200708,Off Campus,1,59.0,3.11,3.0,3.0,Bachelors,1297440,476400.0,1.0,1.0
18,F,BGD 3,N,N,Pre-Nursing,N,20.0,820.0,200808,On Campus,0,150.0,3.18,3.0,3.0,Bachelors,0,0.0,2.5,1.0
18,F,BGD 3,Y,N,Early Childhood Education,Foundations of Business,,910.0,201008,Off Campus,1,0.0,3.66,2.0,2.0,Bachelors,0,0.0,1.6666666666666667,0.8461538461538461
18,F,BGD 1,N,N,Biology,N,19.0,,200708,Off Campus,1,0.0,3.81,2.0,2.0,Bachelors,902760,488880.0,2.25,1.0
18,F,BGD 3,Y,N,Psychology,Criminal Justice,,,200508,On Campus,1,0.0,3.0,2.0,3.0,Bachelors,1146420,-288180.0,1.5,1.0
18,F,BGD 1,Y,N,Biology,N,27.0,1230.0,200808,On Campus,1,150.0,3.0,,,Bachelors,0,0.0,1.6666666666666667,0.8461538461538461
18,F,BGD 1,N,N,Biology,N,19.0,,200608,Off Campus,1,0.0,2.75,2.0,2.0,Bachelors,1187280,743700.0,1.1666666666666665,0.9
18,M,BGD 1,Y,N,Undeclared,N,,930.0,200708,On Campus,1,90.0,2.26,2.0,3.0,Bachelors,902760,-438840.0,1.5,0.875
18,F,BGD 1,Y,N,Theatre Arts,N,,960.0,200708,Off Campus,1,138.0,3.38,,,Bachelors,0,0.0,1.0833333333333335,0.65625
17,F,BGD 1,Y,N,Political Science,N,,490.0,200908,On Campus,0,138.0,3.0,3.0,2.0,Bachelors,1025700,81360.0,1.6666666666666667,0.9
17,F,BGD 7,Y,N,Psychology,N,21.0,,201008,Off Campus,1,69.0,3.07,,,Bachelors,0,0.0,1.3333333333333335,0.75
17,F,BGD 1,N,N,English and Secondary Ed,N,19.0,1040.0,200708,On Campus,1,5932.0,2.74,3.0,,Bachelors,902760,0.0,1.3333333333333335,0.875
18,M,BGD 1,Y,N,Engineering Studies,N,,980.0,200808,Off Campus,1,69.0,3.33,2.0,2.0,Bachelors,1264860,416220.0,1.5833333333333335,0.875
18,M,BGD 1,N,N,Biology and Secondary Ed,N,20.0,,200708,Off Campus,0,69.0,3.71,3.0,3.0,Bachelors,0,0.0,1.1666666666666665,0.8117647058823529
18,F,BGD 1,Y,N,Engineering Studies,N,,,200508,Off Campus,0,69.0,3.6,2.0,3.0,Bachelors,1144200,599580.0,1.5833333333333335,0.875
18,F,BGD 1,Y,N,Biology,N,,1130.0,200608,Off Campus,0,69.0,3.31,3.0,3.0,Bachelors,1187280,397380.0,1.1666666666666667,0.8846153846153846
18,M,BGD 6,Y,N,Undeclared,N,18.0,970.0,201008,Off Campus,1,0.0,3.26,3.0,3.0,Bachelors,0,0.0,1.4166666666666667,0.8
18,F,BGD 3,Y,N,Early Childhood Education,Marketing,17.0,650.0,200808,Off Campus,1,69.0,3.12,3.0,2.0,Bachelors,1306020,275580.0,1.1666666666666665,0.739010989010989
18,M,BGD 3,Y,N,Music Education,N,17.0,860.0,201008,Off Campus,0,0.0,3.21,3.0,3.0,Bachelors,0,0.0,1.4166666666666667,1.0
18,M,BGD 4,Y,N,General Business,N,,500.0,200708,On Campus,1,69.0,2.45,2.0,2.0,Bachelors,1245480,596343.0,0.5833333333333334,0.35714285714285715
18,F,BGD 3,Y,N,Biology,N,,500.0,200608,On Campus,1,69.0,3.07,4.0,4.0,Bachelors,0,0.0,1.0833333333333335,0.75
18,F,BGD 1,Y,N,Theatre Arts,N,,1250.0,200708,Off Campus,1,69.0,,2.0,2.0,Bachelors,0,0.0,1.1666666666666667,1.0
18,F,BGD 1,Y,N,Biology,N,21.0,1020.0,200708,On Campus,1,69.0,4.0,3.0,3.0,Bachelors,0,0.0,2.416666666666667,1.0
18,F,BGD 1,Y,N,Undeclared,N,,,200908,On Campus,1,138.0,3.92,2.0,2.0,Bachelors,1418100,-447420.0,1.6666666666666665,0.7595238095238095
17,F,BGD 3,Y,N,Biology,N,19.0,770.0,200908,On Campus,1,138.0,3.12,2.0,2.0,Bachelors,1418100,340680.0,1.9166666666666667,0.9117647058823529
18,M,BGD 1,Y,N,Computer Science - Games,N,,1030.0,201008,Off Campus,0,0.0,3.06,2.0,2.0,Bachelors,0,0.0,2.083333333333333,1.0
18,M,BGD 3,Y,N,Management,Marketing,,1020.0,200608,On Campus,1,235.0,3.0,4.0,3.0,Bachelors,1176420,224220.0,1.3333333333333333,0.80625
18,M,BGD 1,Y,N,Political Science,N,,1060.0,200508,Off Campus,1,69.0,3.13,2.0,2.0,Bachelors,0,0.0,1.6666666666666665,1.0
18,F,BGD 1,Y,N,Health Science,N,,,200508,Off Campus,1,69.0,2.33,3.0,3.0,Bachelors,336960,-288180.0,1.4166666666666667,1.0
18,F,BGD 1,Y,N,Pre-Business,N,,920.0,201008,Off Campus,1,69.0,3.2,,,Bachelors,0,0.0,1.0833333333333333,0.8571428571428572
18,F,BGD 1,Y,N,Early Childhood Education,N,,870.0,200808,Off Campus,1,69.0,3.4,3.0,3.0,Bachelors,1355760,457680.0,1.3333333333333333,1.0
18,F,BGD 1,Y,N,Art,N,,940.0,200708,On Campus,0,69.0,3.31,2.0,2.0,Bachelors,1245480,354660.0,0.9166666666666667,0.9615384615384616
18,F,BGD 1,Y,N,Early Childhood Education,N,18.0,980.0,200808,Off Campus,1,69.0,3.59,1.0,2.0,Bachelors,1306020,663540.0,1.1666666666666667,0.8571428571428572
18,F,BGD 1,Y,N,Art Education,Art History,,1030.0,200808,Off Campus,0,150.0,2.8,3.0,3.0,Bachelors,939000,657540.0,0.9166666666666667,1.0
18,F,BGD 1,Y,N,Undeclared,N,,1070.0,200508,Off Campus,1,69.0,3.46,2.0,2.0,Bachelors,1151640,461460.0,0.9166666666666667,0.7692307692307692
18,F,BGD 1,Y,N,Early Childhood Education,N,,980.0,200508,Off Campus,1,69.0,2.63,2.0,3.0,Bachelors,0,0.0,1.1666666666666667,0.6595238095238095
18,F,BGD 2,Y,N,Art Education,N,,1080.0,200808,On Campus,1,90.0,2.96,4.0,4.0,Bachelors,939000,0.0,1.0833333333333333,0.875
18,F,BGD 3,Y,N,Pre-Nursing,N,,1050.0,200908,Off Campus,1,0.0,2.76,2.0,2.0,Bachelors,1025700,488040.0,1.3333333333333333,0.75
18,M,BGD 4,Y,N,Music Performance,N,,980.0,200508,Off Campus,1,0.0,2.44,3.0,3.0,Bachelors,0,0.0,1.0,0.7025641025641025
18,M,BGD 1,Y,N,Music Education,N,28.0,,200908,On Campus,1,150.0,2.62,,,Bachelors,301080,-6000.0,0.4166666666666667,0.5
18,F,BGD 1,Y,N,Music Performance,N,,1160.0,200708,Off Campus,1,90.0,3.67,3.0,3.0,Bachelors,1245480,-358500.0,0.75,0.9
18,F,BGD 1,Y,N,Theatre Arts,N,,1350.0,201008,On Campus,1,150.0,3.39,2.0,2.0,Bachelors,0,0.0,1.0833333333333333,0.90625
18,F,BGD 1,Y,N,Joint Enrollment - Accel,N,,1120.0,200808,Off Campus,1,69.0,3.18,,,Bachelors,108960,-108960.0,1.1666666666666665,0.7321428571428572
18,M,BGD 2,Y,N,Undeclared,N,,,200808,Off Campus,1,69.0,3.07,,,Bachelors,0,0.0,0.75,0.4903846153846154
18,F,BGD 1,Y,N,Art,N,,1250.0,200808,Off Campus,0,69.0,2.37,,,Bachelors,0,0.0,0.5,0.4807692307692308
19,M,BGD 1,Y,N,Criminal Justice,N,18.0,850.0,200908,Off Campus,1,69.0,2.7,3.0,3.0,Bachelors,1324500,675720.0,0.9166666666666666,0.8333333333333333
18,F,BGD 1,Y,N,Communication,N,,1340.0,200608,On Campus,1,208.0,3.93,3.0,3.0,Bachelors,1160520,-299160.0,2.0,1.0
18,F,BGD 1,Y,N,Exercise Science,N,,1030.0,200508,On Campus,1,90.0,3.93,3.0,3.0,Bachelors,1146420,-288180.0,2.25,1.0
18,F,BGD 1,N,N,Nursing,N,27.0,,200608,Off Campus,1,69.0,4.0,,,Bachelors,240120,-150000.0,2.0833333333333335,1.0
18,M,BGD 4,Y,N,Undeclared,N,,1170.0,200808,Off Campus,1,69.0,3.33,2.0,3.0,Bachelors,0,0.0,1.5833333333333333,1.0
18,M,BGD 1,Y,N,Biology,N,,1040.0,200808,Off Campus,1,69.0,3.5,2.0,2.0,Bachelors,0,0.0,1.25,0.8333333333333333
18,F,BGD 4,Y,N,Pre-Business,N,,960.0,200908,On Campus,0,69.0,3.33,2.0,2.0,Bachelors,360180,233580.0,2.083333333333333,1.0
18,M,BGD 3,Y,N,Theatre Arts,N,22.0,,201008,On Campus,1,222.0,3.2,3.0,3.0,Bachelors,0,0.0,2.166666666666667,1.0
18,M,BGD 1,Y,N,Theatre Arts,N,,1330.0,201008,On Campus,1,69.0,3.18,3.0,3.0,Bachelors,0,0.0,1.8333333333333335,1.0
18,F,BGD 1,Y,N,Pre-Nursing,N,,1280.0,200908,On Campus,1,150.0,3.86,,,Bachelors,451620,-417420.0,3.0833333333333335,1.0
18,M,BGD 1,Y,N,Engineering Studies,N,,1100.0,200608,Off Campus,1,69.0,3.73,3.0,3.0,Bachelors,0,0.0,2.5,1.0
18,M,BGD 1,Y,N,Engineering Studies,N,,1080.0,200908,Off Campus,1,69.0,3.64,3.0,3.0,Bachelors,349860,0.0,2.8333333333333335,1.0
18,M,BGD 1,N,N,Communication,N,28.0,,200608,Off Campus,1,69.0,3.4,2.0,3.0,Bachelors,1176420,730920.0,2.166666666666667,1.0
18,F,BGD 1,Y,N,Music Education,N,,,200608,Off Campus,1,138.0,3.94,3.0,3.0,Bachelors,0,0.0,1.5,1.0
17,F,BGD 1,Y,N,Music Education,N,31.0,,200808,Off Campus,1,181.0,4.0,,,Bachelors,0,0.0,1.5,0.9722222222222222
18,F,BGD 1,Y,N,English Language/Literature,N,21.0,,200808,Off Campus,1,69.0,3.64,,,Bachelors,0,0.0,2.416666666666667,0.8461538461538461
18,F,BGD 4,Y,N,Theatre Arts,N,,1050.0,200908,On Campus,1,150.0,3.28,,,Bachelors,451620,-417420.0,1.8333333333333335,1.0
18,F,BGD 1,Y,N,Pre-Business,French,,1080.0,201008,Off Campus,0,69.0,3.9,2.0,3.0,Bachelors,0,0.0,2.75,1.0
18,M,BGD 1,Y,N,Computer Science - Games,N,,1320.0,201008,On Campus,0,138.0,,2.0,3.0,Bachelors,0,0.0,2.5,1.0
18,F,BGD 5,Y,N,Undeclared,N,,970.0,200608,Off Campus,1,69.0,3.6,2.0,2.0,Bachelors,0,0.0,2.083333333333333,0.875
17,M,BGD 1,Y,N,Pre-Business,Economics,20.0,1000.0,201008,On Campus,0,176.0,3.18,3.0,3.0,Bachelors,0,0.0,1.75,0.8461538461538461
18,F,BGD 1,Y,N,English and Secondary Ed,N,,1100.0,200508,Off Campus,1,69.0,3.92,2.0,,Bachelors,1146420,396600.0,2.4166666666666665,1.0
17,F,BGD 1,N,N,History,N,,1110.0,200508,Off Campus,1,69.0,3.87,3.0,2.0,Bachelors,112320,-60000.0,2.166666666666667,1.0
18,M,BGD 1,Y,N,History and Secondary Ed,N,,1060.0,200508,Off Campus,1,69.0,3.43,,,Bachelors,336960,-318180.0,2.1666666666666665,1.0
18,F,BGD 3,Y,N,Communication,N,20.0,1030.0,200508,On Campus,1,0.0,3.13,2.0,2.0,Bachelors,0,0.0,2.75,1.0
18,M,BGD 1,Y,N,Undeclared,N,,1220.0,200808,Off Campus,1,69.0,3.53,2.0,3.0,Bachelors,0,0.0,2.5,1.0
18,F,BGD 3,Y,N,Undeclared,N,19.0,860.0,200808,On Campus,1,69.0,3.25,3.0,3.0,Bachelors,0,0.0,2.0833333333333335,1.0
18,M,BGD 1,Y,N,Undeclared,N,,,200908,Off Campus,1,69.0,3.6,3.0,3.0,Bachelors,1410180,455640.0,2.083333333333333,0.8461538461538461
18,F,BGD 1,Y,N,Biology,N,,1140.0,201008,Off Campus,1,69.0,3.5,2.0,3.0,Bachelors,0,0.0,3.1666666666666665,1.0
18,M,BGD 1,N,N,Undeclared,N,,1060.0,200908,Off Campus,1,69.0,3.33,3.0,3.0,Bachelors,1324500,-287280.0,2.1666666666666665,0.84375
18,M,BGD 1,Y,N,Undeclared,N,,,200908,Off Campus,1,0.0,2.93,,,Bachelors,0,0.0,2.666666666666667,1.0
18,F,BGD 1,Y,N,Pre-Business,N,21.0,530.0,200908,Off Campus,1,0.0,2.87,2.0,3.0,Bachelors,1316580,417660.0,2.0833333333333335,1.0
18,F,BGD 1,Y,N,Exercise Science,N,,550.0,200608,Off Campus,1,90.0,3.93,2.0,2.0,Bachelors,1160520,519480.0,2.0,1.0
18,F,BGD 1,Y,N,Marketing,N,,1010.0,200608,On Campus,1,150.0,3.29,3.0,4.0,Bachelors,1160520,-299160.0,3.0833333333333335,1.0
17,F,BGD 1,Y,N,French,N,28.0,,201008,On Campus,1,150.0,3.13,1.0,2.0,Bachelors,0,0.0,1.4166666666666667,1.0
18,F,BGD 1,Y,N,Psychology,N,20.0,880.0,200908,Off Campus,1,69.0,3.13,2.0,2.0,Bachelors,0,0.0,1.75,0.8461538461538461
18,F,BGD 1,Y,N,Nursing,N,,,200608,Off Campus,1,0.0,3.42,2.0,3.0,Bachelors,1171380,199860.0,2.75,1.0
18,F,BGD 1,Y,N,Pre-Nursing,N,,1050.0,200908,Off Campus,1,69.0,3.35,2.0,2.0,Bachelors,1324500,355320.0,2.0,0.8571428571428572
18,F,BGD 3,Y,N,Nursing,N,,460.0,200708,On Campus,1,69.0,3.94,2.0,2.0,Bachelors,0,0.0,2.0833333333333335,0.9736842105263157
17,F,BGD 3,Y,N,Biology,N,,1060.0,200908,On Campus,1,138.0,3.18,2.0,2.0,Bachelors,1418100,243510.0,3.083333333333333,1.0
18,M,BGD 1,Y,N,Biology,N,,1210.0,200608,Off Campus,1,69.0,3.73,3.0,3.0,Bachelors,1187280,-358980.0,2.416666666666667,1.0
18,F,BGD 3,Y,N,Biology,N,,1000.0,200708,On Campus,1,150.0,3.36,2.0,2.0,Bachelors,1245480,313380.0,2.0833333333333335,1.0
18,F,BGD 3,Y,N,Biology,N,15.0,860.0,200908,On Campus,1,0.0,3.31,2.0,2.0,Bachelors,360180,0.0,2.0833333333333335,0.8666666666666667
18,F,BGD 1,Y,N,Nursing,N,,1080.0,200508,Off Campus,1,69.0,2.88,2.0,2.0,Bachelors,0,0.0,2.0,1.0
18,M,BGD 1,Y,N,Political Science,Sociology,,1320.0,200608,Off Campus,0,0.0,3.23,2.0,2.0,Bachelors,1504980,594600.0,2.0833333333333335,1.0
18,M,BGD 1,Y,N,Biology,N,,,200508,On Campus,1,150.0,3.1,3.0,3.0,Bachelors,0,0.0,1.75,1.0
18,F,BGD 1,Y,N,Pre-Business,N,21.0,910.0,200908,Off Campus,1,69.0,4.0,2.0,1.0,Bachelors,1316580,372660.0,2.25,1.0
18,F,BGD 3,Y,N,Pre-Business,N,14.0,450.0,201008,On Campus,1,150.0,3.26,1.0,3.0,Bachelors,0,0.0,2.0,0.875
18,M,BGD 1,Y,N,Engineering Studies,N,,1040.0,200508,On Campus,1,703.0,3.11,,,Bachelors,0,0.0,2.333333333333333,1.0
17,F,BGD 4,Y,N,Nursing,N,,920.0,200508,On Campus,1,150.0,3.03,2.0,2.0,Bachelors,1146420,457740.0,2.333333333333333,0.9117647058823529
18,F,BGD 1,Y,N,Undeclared,N,,,200608,On Campus,1,90.0,3.48,3.0,2.0,Bachelors,1176420,261540.0,2.0833333333333335,1.0
18,F,BGD 1,Y,N,Early Childhood Education,N,,540.0,200608,Off Campus,1,0.0,4.0,3.0,3.0,Bachelors,1489080,179580.0,3.083333333333333,1.0
18,M,BGD 1,Y,N,Engineering Studies,N,,560.0,200608,On Campus,1,237.0,3.93,2.0,2.0,Bachelors,1176420,434640.0,2.0,1.0
18,F,BGD 1,Y,N,Theatre Arts,N,20.0,530.0,200708,Off Campus,1,150.0,3.25,,,Bachelors,0,0.0,1.4166666666666665,1.0
18,F,BGD 3,Y,N,Undeclared,N,,,200708,On Campus,1,136.0,3.74,3.0,3.0,Bachelors,1245480,-404880.0,2.75,1.0
18,M,BGD 1,Y,N,History and Secondary Ed,N,,1040.0,200708,Off Campus,1,69.0,3.94,2.0,2.0,Bachelors,1189920,-226140.0,2.0833333333333335,1.0
18,F,BGD 1,Y,N,History and Secondary Ed,N,,970.0,200708,Off Campus,1,69.0,3.27,3.0,3.0,Bachelors,1297440,-326880.0,2.25,1.0
18,M,BGD 2,Y,N,General Business,International Business,,960.0,200708,Off Campus,1,69.0,3.97,,2.0,Bachelors,1201500,348240.0,2.4166666666666665,1.0
18,M,BGD 4,Y,N,Computer Science - Systems,N,,1160.0,200808,Off Campus,1,0.0,3.26,2.0,2.0,Bachelors,1264860,168840.0,2.083333333333333,1.0
18,F,BGD 1,Y,N,Undeclared,N,,1010.0,200908,On Campus,1,69.0,3.87,2.0,3.0,Bachelors,1418100,-421200.0,2.0833333333333335,1.0
20,M,BGD 1,N,Y,Music Performance,N,,,200908,On Campus,1,,4.0,,,Bachelors,301080,-1212072.0,1.4166666666666665,1.0
18,M,BGD 3,Y,N,Undeclared,N,,1070.0,200908,On Campus,1,0.0,3.31,4.0,2.0,Bachelors,1410180,466260.0,1.6666666666666665,0.8666666666666667
18,M,BGD 1,Y,N,Computer Science - Systems,N,,1000.0,200908,Off Campus,0,69.0,2.4,1.0,2.0,Bachelors,1409460,465540.0,1.75,0.7142857142857143
18,F,BGD 1,Y,N,Middle Grades Education,N,19.0,850.0,200908,On Campus,1,90.0,3.5,3.0,3.0,Bachelors,1410180,208980.0,2.6666666666666665,0.875
18,F,BGD 1,Y,N,Pre-Business,N,,1080.0,201008,Off Campus,1,69.0,3.9,2.0,2.0,Bachelors,0,0.0,2.3333333333333335,1.0
18,F,BGD 3,Y,N,Pre-Nursing,N,,970.0,201008,Off Campus,1,69.0,2.8,3.0,3.0,Bachelors,0,0.0,2.0833333333333335,1.0
18,F,BGD 1,Y,N,Early Childhood Education,N,,950.0,201008,Off Campus,1,69.0,2.92,3.0,3.0,Bachelors,0,0.0,1.3333333333333335,0.8333333333333333
19,F,BGD 1,Y,N,Health Science,N,,1050.0,201008,Off Campus,1,0.0,3.71,3.0,2.0,Bachelors,392220,0.0,2.0833333333333335,1.0
18,F,BGD 1,Y,N,Health Science,N,,,200508,On Campus,1,150.0,3.4,4.0,3.0,Bachelors,1138980,-288180.0,2.6666666666666665,1.0
17,F,BGD 1,N,N,Health Science,French,,,200608,Off Campus,1,0.0,3.68,3.0,3.0,Bachelors,1187280,570120.0,2.4166666666666665,1.0
18,M,BGD 1,Y,N,Criminal Justice,N,18.0,,200708,Off Campus,1,69.0,3.93,3.0,3.0,Bachelors,0,0.0,1.4166666666666667,1.0
18,M,BGD 1,Y,N,Psychology,N,,1140.0,200708,On Campus,1,69.0,2.43,3.0,3.0,Bachelors,0,0.0,2.0,0.8461538461538461
18,M,BGD 1,Y,N,Pre-Business,N,,,200908,Off Campus,1,0.0,3.46,3.0,3.0,Bachelors,1418100,-417420.0,2.0,0.8333333333333333
18,M,BGD 1,Y,N,Exercise Science,N,,,200908,Off Campus,1,69.0,3.42,3.0,2.0,Bachelors,1409460,-417420.0,2.0833333333333335,1.0
18,F,BGD 1,Y,N,Pre-Nursing,N,26.0,1110.0,201008,Off Campus,0,69.0,3.93,2.0,2.0,Bachelors,0,0.0,2.666666666666667,1.0
18,M,BGD 1,Y,N,Undeclared,N,21.0,920.0,200608,On Campus,1,150.0,2.79,3.0,2.0,Bachelors,0,0.0,1.4166666666666667,0.8112745098039216
17,F,BGD 7,Y,N,Nursing,N,21.0,910.0,200708,On Campus,1,69.0,3.38,3.0,3.0,Bachelors,1245480,-326880.0,2.0833333333333335,0.8823529411764706
18,F,BGD 3,Y,N,Nursing,Criminal Justice,,,200508,Off Campus,1,0.0,3.92,2.0,2.0,Bachelors,0,0.0,1.75,1.0
18,F,BGD 3,Y,N,Exercise Science,N,,960.0,200608,On Campus,1,150.0,3.83,3.0,3.0,Bachelors,0,0.0,2.75,0.9666666666666667
18,F,BGD 3,Y,N,Nursing,N,,940.0,200608,On Campus,1,181.0,3.8,4.0,2.0,Bachelors,1176420,474960.0,2.0,1.0
18,F,BGD 6,Y,N,Biology,N,,1010.0,200708,Off Campus,1,69.0,3.6,3.0,3.0,Bachelors,0,0.0,2.583333333333333,1.0
18,M,BGD 1,Y,N,Criminal Justice,N,,1190.0,200708,On Campus,1,0.0,3.53,3.0,,Bachelors,1297440,417960.0,2.0833333333333335,0.9320175438596491
18,F,BGD 1,Y,N,Undeclared,N,26.0,1150.0,200708,On Campus,0,69.0,3.46,3.0,3.0,Bachelors,0,0.0,1.6666666666666665,1.0
18,F,BGD 3,Y,N,Spec Ed: Gen. Curr. - Reading,N,20.0,,200808,On Campus,1,150.0,3.21,3.0,3.0,Bachelors,0,0.0,2.0833333333333335,1.0
18,F,BGD 1,Y,N,Exercise Science,N,,,200908,On Campus,1,150.0,3.85,3.0,3.0,Bachelors,0,0.0,2.833333333333333,1.0
18,M,BGD 1,Y,N,Undeclared,N,,1140.0,201008,Off Campus,1,69.0,3.06,2.0,2.0,Bachelors,0,0.0,2.0833333333333335,1.0
18,M,BGD 1,Y,N,Computer Science - Systems,N,,1430.0,200608,Off Campus,1,69.0,4.0,3.0,3.0,Bachelors,0,0.0,2.0833333333333335,1.0
18,M,BGD 1,Y,N,Computer Science - Systems,N,,1210.0,200708,Off Campus,1,69.0,3.47,3.0,3.0,Bachelors,0,0.0,2.333333333333333,1.0
18,F,BGD 1,Y,N,Exercise Science,N,,,200508,Off Campus,1,0.0,3.93,3.0,3.0,Bachelors,0,0.0,1.75,1.0
18,F,BGD 1,Y,N,Art,N,22.0,500.0,200608,On Campus,1,0.0,2.94,3.0,3.0,Bachelors,0,0.0,1.4166666666666667,1.0
18,F,BGD 1,Y,N,Undeclared,N,,,200608,Off Campus,1,69.0,3.53,3.0,4.0,Bachelors,0,0.0,1.4166666666666665,1.0
18,M,BGD 1,Y,N,Undeclared,N,,980.0,200708,Off Campus,1,90.0,3.81,3.0,,Bachelors,0,0.0,2.0,0.8461538461538461
18,F,BGD 1,Y,N,Psychology,N,,990.0,200708,Off Campus,1,69.0,3.3,2.0,2.0,Bachelors,0,0.0,2.0833333333333335,1.0
18,F,BGD 3,Y,N,Music Performance,N,26.0,1120.0,200708,On Campus,1,69.0,3.74,3.0,3.0,Bachelors,0,0.0,1.75,1.0
18,F,BGD 1,Y,N,Undeclared,N,,940.0,200708,Off Campus,1,69.0,3.27,2.0,2.0,Bachelors,1285860,662520.0,1.5833333333333335,1.0
18,F,BGD 1,Y,N,Exercise Science,N,17.0,920.0,200808,Off Campus,1,69.0,3.25,3.0,2.0,Bachelors,1264860,-407580.0,1.4166666666666667,0.875
18,F,BGD 1,Y,N,Undeclared,N,,1060.0,201008,Off Campus,1,69.0,3.31,2.0,3.0,Bachelors,0,0.0,2.0833333333333335,1.0
18,F,BGD 4,Y,N,English Language/Literature,N,20.0,1030.0,200908,On Campus,1,150.0,3.26,3.0,3.0,Bachelors,0,0.0,2.0,1.0
18,F,BGD 1,Y,N,Biology,Spanish,23.0,1110.0,200908,On Campus,1,69.0,3.65,3.0,3.0,Bachelors,0,0.0,2.6666666666666665,1.0
19,F,BGD 3,Y,N,Pre-Business,N,18.0,900.0,200908,Off Campus,1,69.0,3.43,2.0,2.0,Bachelors,0,0.0,1.75,0.875
18,F,BGD 1,Y,N,Mathematics,N,,500.0,200908,Off Campus,1,69.0,3.93,2.0,3.0,Bachelors,1417380,-417420.0,2.75,1.0
17,F,BGD 1,Y,N,Early Childhood Education,N,,600.0,200908,On Campus,1,138.0,3.96,3.0,3.0,Bachelors,1418100,-417420.0,3.4166666666666665,1.0
18,M,BGD 1,Y,N,Biology,N,23.0,,200608,Off Campus,1,0.0,3.13,,,Bachelors,0,0.0,1.6666666666666665,0.8571428571428572
18,F,BGD 3,Y,N,Undeclared,N,18.0,840.0,201008,Off Campus,1,69.0,2.8,4.0,3.0,Bachelors,0,0.0,2.0,0.875
18,F,BGD 1,Y,N,Health Science,N,,,200808,Off Campus,1,69.0,2.1,3.0,3.0,Bachelors,1264860,-347580.0,1.6666666666666667,0.8666666666666667
18,F,BGD 3,Y,N,Theatre Arts,N,,970.0,201008,On Campus,1,138.0,3.2,3.0,2.0,Bachelors,0,0.0,1.3333333333333335,0.8823529411764706
18,F,BGD 1,Y,N,Biology,N,,960.0,200708,Off Campus,1,0.0,4.0,2.0,2.0,Bachelors,1189920,594660.0,2.6666666666666665,1.0
18,M,BGD 1,Y,N,Music Education,N,,1220.0,200608,Off Campus,1,150.0,3.3,3.0,3.0,Bachelors,0,0.0,1.3333333333333335,1.0
17,M,BGD 1,Y,N,Undeclared,N,,1240.0,200708,Off Campus,1,69.0,2.88,3.0,3.0,Bachelors,1201500,-35160.0,1.5833333333333333,0.9166666666666667
18,F,BGD 3,Y,N,Pre-Business,Music,,960.0,201008,On Campus,1,138.0,3.03,2.0,3.0,Bachelors,0,0.0,1.3333333333333335,0.8461538461538461
18,M,BGD 1,Y,N,Pre-Nursing,N,25.0,,201008,Off Campus,1,69.0,3.69,3.0,3.0,Bachelors,0,0.0,1.6666666666666667,0.8333333333333333
18,F,BGD 1,Y,N,Music Performance,N,20.0,940.0,200608,Off Campus,1,190.0,3.52,2.0,3.0,Bachelors,0,0.0,1.0,1.0
18,M,BGD 6,Y,N,Spanish,N,,1030.0,201008,Off Campus,1,0.0,3.68,1.0,3.0,Bachelors,0,0.0,1.3333333333333335,1.0
18,F,BGD 3,Y,N,Communication,N,,930.0,200908,On Campus,1,150.0,2.93,3.0,3.0,Bachelors,1025700,9240.0,2.0,1.0
18,F,BGD 2,Y,N,Undeclared,N,,1110.0,201008,Off Campus,1,69.0,3.2,,,Bachelors,0,0.0,2.166666666666667,1.0
